"Date 
(month/day/year)",Market price ($/MWh),,,,,,,,,,,
24/11/2012 11:30,58.22,,,,,,,,,,,
24/11/2012 12:00,58.59,,,,,,,,,,,
24/11/2012 12:30,58.59,,,,,,,,,,,
24/11/2012 13:00,58.59,,,,,,,,,,,
24/11/2012 13:30,57.52,,,,,,,,,,,
24/11/2012 14:00,58.59,,,,,,,,,,,
24/11/2012 14:30,59.73,,,,,,,,,,,
24/11/2012 15:00,59.73,,,,,,,,,,,
24/11/2012 15:30,59.73,,,,,,,,,,,
24/11/2012 16:00,59.73,,,,,,,,,,,
24/11/2012 16:30,59.73,,,,,,,,,,,
24/11/2012 17:00,58.59,,,,,,,,,,,
24/11/2012 17:30,58.59,,,,,,,,,,,
24/11/2012 18:00,58.59,,,,,,,,,,,
24/11/2012 18:30,58.59,,,,,,,,,,,
24/11/2012 19:00,58.59,,,,,,,,,,,
24/11/2012 19:30,57.65,,,,,,,,,,,
24/11/2012 20:00,57.51,,,,,,,,,,,
24/11/2012 20:30,57.51,,,,,,,,,,,
24/11/2012 21:00,50.36,,,,,,,,,,,
24/11/2012 21:30,54.87,,,,,,,,,,,
24/11/2012 22:00,45.44,,,,,,,,,,,
24/11/2012 22:30,45.53,,,,,,,,,,,
24/11/2012 23:00,43.47,,,,,,,,,,,
24/11/2012 23:30,41.40,,,,,,,,,,,
25/11/2012 00:00,39.03,,,,,,,,,,,
25/11/2012 00:30,39.17,,,,,,,,,,,
25/11/2012 01:00,39.10,,,,,,,,,,,
25/11/2012 01:30,38.80,,,,,,,,,,,
25/11/2012 02:00,38.91,,,,,,,,,,,
25/11/2012 02:30,38.98,,,,,,,,,,,
25/11/2012 03:00,38.82,,,,,,,,,,,
25/11/2012 03:30,38.87,,,,,,,,,,,
25/11/2012 04:00,39.00,,,,,,,,,,,
25/11/2012 04:30,38.99,,,,,,,,,,,
25/11/2012 05:00,38.99,,,,,,,,,,,
25/11/2012 05:30,39.03,,,,,,,,,,,
25/11/2012 06:00,39.15,,,,,,,,,,,
25/11/2012 06:30,39.16,,,,,,,,,,,
25/11/2012 07:00,45.72,,,,,,,,,,,
25/11/2012 07:30,45.85,,,,,,,,,,,
25/11/2012 08:00,48.60,,,,,,,,,,,
25/11/2012 08:30,48.90,,,,,,,,,,,
25/11/2012 09:00,49.00,,,,,,,,,,,
25/11/2012 09:30,49.00,,,,,,,,,,,
25/11/2012 10:00,49.00,,,,,,,,,,,
25/11/2012 10:30,50.00,,,,,,,,,,,
25/11/2012 11:00,57.51,,,,,,,,,,,
25/11/2012 11:30,57.51,,,,,,,,,,,
25/11/2012 12:00,58.22,,,,,,,,,,,
25/11/2012 12:30,58.59,,,,,,,,,,,
25/11/2012 13:00,58.59,,,,,,,,,,,
25/11/2012 13:30,58.59,,,,,,,,,,,
25/11/2012 14:00,58.59,,,,,,,,,,,
25/11/2012 14:30,58.22,,,,,,,,,,,
25/11/2012 15:00,58.22,,,,,,,,,,,
25/11/2012 15:30,58.22,,,,,,,,,,,
25/11/2012 16:00,58.22,,,,,,,,,,,
25/11/2012 16:30,58.22,,,,,,,,,,,
25/11/2012 17:00,58.08,,,,,,,,,,,
25/11/2012 17:30,57.76,,,,,,,,,,,
25/11/2012 18:00,57.51,,,,,,,,,,,
25/11/2012 18:30,57.51,,,,,,,,,,,
25/11/2012 19:00,57.51,,,,,,,,,,,
25/11/2012 19:30,57.51,,,,,,,,,,,
25/11/2012 20:00,57.51,,,,,,,,,,,
25/11/2012 20:30,57.51,,,,,,,,,,,
25/11/2012 21:00,57.51,,,,,,,,,,,
25/11/2012 21:30,57.51,,,,,,,,,,,
25/11/2012 22:00,45.79,,,,,,,,,,,
25/11/2012 22:30,42.47,,,,,,,,,,,
25/11/2012 23:00,41.77,,,,,,,,,,,
25/11/2012 23:30,41.85,,,,,,,,,,,
26/11/2012 00:00,44.21,,,,,,,,,,,
26/11/2012 00:30,44.09,,,,,,,,,,,
26/11/2012 01:00,41.65,,,,,,,,,,,
26/11/2012 01:30,38.91,,,,,,,,,,,
26/11/2012 02:00,38.98,,,,,,,,,,,
26/11/2012 02:30,38.89,,,,,,,,,,,
26/11/2012 03:00,38.97,,,,,,,,,,,
26/11/2012 03:30,42.97,,,,,,,,,,,
26/11/2012 04:00,45.14,,,,,,,,,,,
26/11/2012 04:30,45.10,,,,,,,,,,,
26/11/2012 05:00,45.55,,,,,,,,,,,
26/11/2012 05:30,46.09,,,,,,,,,,,
26/11/2012 06:00,53.14,,,,,,,,,,,
26/11/2012 06:30,52.93,,,,,,,,,,,
26/11/2012 07:00,53.68,,,,,,,,,,,
26/11/2012 07:30,59.73,,,,,,,,,,,
26/11/2012 08:00,59.73,,,,,,,,,,,
26/11/2012 08:30,59.73,,,,,,,,,,,
26/11/2012 09:00,57.61,,,,,,,,,,,
26/11/2012 09:30,57.61,,,,,,,,,,,
26/11/2012 10:00,58.59,,,,,,,,,,,
26/11/2012 10:30,59.73,,,,,,,,,,,
26/11/2012 11:00,59.73,,,,,,,,,,,
26/11/2012 11:30,64.53,,,,,,,,,,,
26/11/2012 12:00,63.16,,,,,,,,,,,
26/11/2012 12:30,62.15,,,,,,,,,,,
26/11/2012 13:00,65.56,,,,,,,,,,,
26/11/2012 13:30,68.32,,,,,,,,,,,
26/11/2012 14:00,70.84,,,,,,,,,,,
26/11/2012 14:30,69.22,,,,,,,,,,,
26/11/2012 15:00,68.70,,,,,,,,,,,
26/11/2012 15:30,68.81,,,,,,,,,,,
26/11/2012 16:00,70.03,,,,,,,,,,,
26/11/2012 16:30,67.61,,,,,,,,,,,
26/11/2012 17:00,66.28,,,,,,,,,,,
26/11/2012 17:30,63.58,,,,,,,,,,,
26/11/2012 18:00,64.36,,,,,,,,,,,
26/11/2012 18:30,72.94,,,,,,,,,,,
26/11/2012 19:00,69.96,,,,,,,,,,,
26/11/2012 19:30,58.59,,,,,,,,,,,
26/11/2012 20:00,72.94,,,,,,,,,,,
26/11/2012 20:30,57.90,,,,,,,,,,,
26/11/2012 21:00,50.00,,,,,,,,,,,
26/11/2012 21:30,50.00,,,,,,,,,,,
26/11/2012 22:00,43.00,,,,,,,,,,,
26/11/2012 22:30,39.44,,,,,,,,,,,
26/11/2012 23:00,39.33,,,,,,,,,,,
26/11/2012 23:30,39.00,,,,,,,,,,,
27/11/2012 00:00,39.13,,,,,,,,,,,
27/11/2012 00:30,39.23,,,,,,,,,,,
27/11/2012 01:00,39.09,,,,,,,,,,,
27/11/2012 01:30,39.15,,,,,,,,,,,
27/11/2012 02:00,38.98,,,,,,,,,,,
27/11/2012 02:30,39.06,,,,,,,,,,,
27/11/2012 03:00,39.05,,,,,,,,,,,
27/11/2012 03:30,38.93,,,,,,,,,,,
27/11/2012 04:00,38.97,,,,,,,,,,,
27/11/2012 04:30,38.95,,,,,,,,,,,
27/11/2012 05:00,39.59,,,,,,,,,,,
27/11/2012 05:30,42.96,,,,,,,,,,,
27/11/2012 06:00,45.81,,,,,,,,,,,
27/11/2012 06:30,47.00,,,,,,,,,,,
27/11/2012 07:00,50.00,,,,,,,,,,,
27/11/2012 07:30,53.43,,,,,,,,,,,
27/11/2012 08:00,65.16,,,,,,,,,,,
27/11/2012 08:30,65.16,,,,,,,,,,,
27/11/2012 09:00,65.15,,,,,,,,,,,
27/11/2012 09:30,65.15,,,,,,,,,,,
27/11/2012 10:00,65.15,,,,,,,,,,,
27/11/2012 10:30,65.15,,,,,,,,,,,
27/11/2012 11:00,65.12,,,,,,,,,,,
27/11/2012 11:30,59.73,,,,,,,,,,,
27/11/2012 12:00,58.59,,,,,,,,,,,
27/11/2012 12:30,57.61,,,,,,,,,,,
27/11/2012 13:00,57.61,,,,,,,,,,,
27/11/2012 13:30,57.61,,,,,,,,,,,
27/11/2012 14:00,57.61,,,,,,,,,,,
27/11/2012 14:30,57.53,,,,,,,,,,,
27/11/2012 15:00,58.59,,,,,,,,,,,
27/11/2012 15:30,57.53,,,,,,,,,,,
27/11/2012 16:00,58.59,,,,,,,,,,,
27/11/2012 16:30,57.53,,,,,,,,,,,
27/11/2012 17:00,57.53,,,,,,,,,,,
27/11/2012 17:30,57.53,,,,,,,,,,,
27/11/2012 18:00,58.59,,,,,,,,,,,
27/11/2012 18:30,59.73,,,,,,,,,,,
27/11/2012 19:00,59.73,,,,,,,,,,,
27/11/2012 19:30,61.00,,,,,,,,,,,
27/11/2012 20:00,65.16,,,,,,,,,,,
27/11/2012 20:30,57.53,,,,,,,,,,,
27/11/2012 21:00,57.53,,,,,,,,,,,
27/11/2012 21:30,50.00,,,,,,,,,,,
27/11/2012 22:00,49.13,,,,,,,,,,,
27/11/2012 22:30,46.24,,,,,,,,,,,
27/11/2012 23:00,45.20,,,,,,,,,,,
27/11/2012 23:30,43.07,,,,,,,,,,,
28/11/2012 00:00,39.90,,,,,,,,,,,
28/11/2012 00:30,39.90,,,,,,,,,,,
28/11/2012 01:00,38.99,,,,,,,,,,,
28/11/2012 01:30,39.28,,,,,,,,,,,
28/11/2012 02:00,39.70,,,,,,,,,,,
28/11/2012 02:30,38.90,,,,,,,,,,,
28/11/2012 03:00,38.90,,,,,,,,,,,
28/11/2012 03:30,38.84,,,,,,,,,,,
28/11/2012 04:00,39.50,,,,,,,,,,,
28/11/2012 04:30,39.60,,,,,,,,,,,
28/11/2012 05:00,41.81,,,,,,,,,,,
28/11/2012 05:30,43.70,,,,,,,,,,,
28/11/2012 06:00,46.00,,,,,,,,,,,
28/11/2012 06:30,48.20,,,,,,,,,,,
28/11/2012 07:00,50.00,,,,,,,,,,,
28/11/2012 07:30,50.00,,,,,,,,,,,
28/11/2012 08:00,50.84,,,,,,,,,,,
28/11/2012 08:30,51.34,,,,,,,,,,,
28/11/2012 09:00,51.41,,,,,,,,,,,
28/11/2012 09:30,51.41,,,,,,,,,,,
28/11/2012 10:00,51.41,,,,,,,,,,,
28/11/2012 10:30,51.41,,,,,,,,,,,
28/11/2012 11:00,51.41,,,,,,,,,,,
28/11/2012 11:30,51.41,,,,,,,,,,,
28/11/2012 12:00,51.41,,,,,,,,,,,
28/11/2012 12:30,51.41,,,,,,,,,,,
28/11/2012 13:00,51.41,,,,,,,,,,,
28/11/2012 13:30,51.41,,,,,,,,,,,
28/11/2012 14:00,51.41,,,,,,,,,,,
28/11/2012 14:30,51.41,,,,,,,,,,,
28/11/2012 15:00,51.41,,,,,,,,,,,
28/11/2012 15:30,51.41,,,,,,,,,,,
28/11/2012 16:00,51.41,,,,,,,,,,,
28/11/2012 16:30,51.41,,,,,,,,,,,
28/11/2012 17:00,51.41,,,,,,,,,,,
28/11/2012 17:30,51.41,,,,,,,,,,,
28/11/2012 18:00,51.41,,,,,,,,,,,
28/11/2012 18:30,51.41,,,,,,,,,,,
28/11/2012 19:00,51.41,,,,,,,,,,,
28/11/2012 19:30,51.41,,,,,,,,,,,
28/11/2012 20:00,51.41,,,,,,,,,,,
28/11/2012 20:30,50.00,,,,,,,,,,,
28/11/2012 21:00,50.00,,,,,,,,,,,
28/11/2012 21:30,48.47,,,,,,,,,,,
28/11/2012 22:00,39.30,,,,,,,,,,,
28/11/2012 22:30,35.00,,,,,,,,,,,
28/11/2012 23:00,33.92,,,,,,,,,,,
28/11/2012 23:30,30.85,,,,,,,,,,,
29/11/2012 00:00,30.91,,,,,,,,,,,
29/11/2012 00:30,30.89,,,,,,,,,,,
29/11/2012 01:00,30.91,,,,,,,,,,,
29/11/2012 01:30,30.92,,,,,,,,,,,
29/11/2012 02:00,30.92,,,,,,,,,,,
29/11/2012 02:30,30.92,,,,,,,,,,,
29/11/2012 03:00,30.92,,,,,,,,,,,
29/11/2012 03:30,30.91,,,,,,,,,,,
29/11/2012 04:00,30.89,,,,,,,,,,,
29/11/2012 04:30,30.94,,,,,,,,,,,
29/11/2012 05:00,30.76,,,,,,,,,,,
29/11/2012 05:30,35.00,,,,,,,,,,,
29/11/2012 06:00,35.00,,,,,,,,,,,
29/11/2012 06:30,36.03,,,,,,,,,,,
29/11/2012 07:00,43.78,,,,,,,,,,,
29/11/2012 07:30,46.00,,,,,,,,,,,
29/11/2012 08:00,47.04,,,,,,,,,,,
29/11/2012 08:30,47.04,,,,,,,,,,,
29/11/2012 09:00,48.20,,,,,,,,,,,
29/11/2012 09:30,48.60,,,,,,,,,,,
29/11/2012 10:00,48.90,,,,,,,,,,,
29/11/2012 10:30,49.00,,,,,,,,,,,
29/11/2012 11:00,49.00,,,,,,,,,,,
29/11/2012 11:30,49.50,,,,,,,,,,,
29/11/2012 12:00,53.00,,,,,,,,,,,
29/11/2012 12:30,49.50,,,,,,,,,,,
29/11/2012 13:00,49.20,,,,,,,,,,,
29/11/2012 13:30,49.00,,,,,,,,,,,
29/11/2012 14:00,48.60,,,,,,,,,,,
29/11/2012 14:30,47.04,,,,,,,,,,,
29/11/2012 15:00,46.47,,,,,,,,,,,
29/11/2012 15:30,46.00,,,,,,,,,,,
29/11/2012 16:00,47.04,,,,,,,,,,,
29/11/2012 16:30,47.04,,,,,,,,,,,
29/11/2012 17:00,47.04,,,,,,,,,,,
29/11/2012 17:30,47.04,,,,,,,,,,,
29/11/2012 18:00,53.00,,,,,,,,,,,
29/11/2012 18:30,53.43,,,,,,,,,,,
29/11/2012 19:00,53.43,,,,,,,,,,,
29/11/2012 19:30,53.43,,,,,,,,,,,
29/11/2012 20:00,49.00,,,,,,,,,,,
29/11/2012 20:30,47.00,,,,,,,,,,,
29/11/2012 21:00,45.24,,,,,,,,,,,
29/11/2012 21:30,44.40,,,,,,,,,,,
29/11/2012 22:00,39.00,,,,,,,,,,,
29/11/2012 22:30,36.47,,,,,,,,,,,
29/11/2012 23:00,39.30,,,,,,,,,,,
29/11/2012 23:30,38.70,,,,,,,,,,,
30/11/2012 00:00,39.30,,,,,,,,,,,
30/11/2012 00:30,39.26,,,,,,,,,,,
30/11/2012 01:00,39.35,,,,,,,,,,,
30/11/2012 01:30,39.44,,,,,,,,,,,
30/11/2012 02:00,39.46,,,,,,,,,,,
30/11/2012 02:30,38.70,,,,,,,,,,,
30/11/2012 03:00,38.70,,,,,,,,,,,
30/11/2012 03:30,39.28,,,,,,,,,,,
30/11/2012 04:00,39.00,,,,,,,,,,,
30/11/2012 04:30,39.27,,,,,,,,,,,
30/11/2012 05:00,39.30,,,,,,,,,,,
30/11/2012 05:30,39.30,,,,,,,,,,,
30/11/2012 06:00,41.54,,,,,,,,,,,
30/11/2012 06:30,44.33,,,,,,,,,,,
30/11/2012 07:00,48.81,,,,,,,,,,,
30/11/2012 07:30,49.20,,,,,,,,,,,
30/11/2012 08:00,57.51,,,,,,,,,,,
30/11/2012 08:30,57.51,,,,,,,,,,,
30/11/2012 09:00,57.51,,,,,,,,,,,
30/11/2012 09:30,57.61,,,,,,,,,,,
30/11/2012 10:00,57.61,,,,,,,,,,,
30/11/2012 10:30,57.61,,,,,,,,,,,
30/11/2012 11:00,57.61,,,,,,,,,,,
30/11/2012 11:30,57.61,,,,,,,,,,,
30/11/2012 12:00,57.61,,,,,,,,,,,
30/11/2012 12:30,57.61,,,,,,,,,,,
30/11/2012 13:00,53.69,,,,,,,,,,,
30/11/2012 13:30,53.00,,,,,,,,,,,
30/11/2012 14:00,48.60,,,,,,,,,,,
30/11/2012 14:30,46.20,,,,,,,,,,,
30/11/2012 15:00,45.70,,,,,,,,,,,
30/11/2012 15:30,39.69,,,,,,,,,,,
30/11/2012 16:00,53.00,,,,,,,,,,,
30/11/2012 16:30,50.20,,,,,,,,,,,
30/11/2012 17:00,49.20,,,,,,,,,,,
30/11/2012 17:30,53.69,,,,,,,,,,,
30/11/2012 18:00,53.69,,,,,,,,,,,
30/11/2012 18:30,53.69,,,,,,,,,,,
30/11/2012 19:00,53.69,,,,,,,,,,,
30/11/2012 19:30,48.60,,,,,,,,,,,
30/11/2012 20:00,39.69,,,,,,,,,,,
30/11/2012 20:30,38.88,,,,,,,,,,,
30/11/2012 21:00,38.88,,,,,,,,,,,
30/11/2012 21:30,39.05,,,,,,,,,,,
30/11/2012 22:00,39.09,,,,,,,,,,,
30/11/2012 22:30,39.19,,,,,,,,,,,
30/11/2012 23:00,39.27,,,,,,,,,,,
30/11/2012 23:30,39.39,,,,,,,,,,,
01/12/2012 00:00,36.62,,,,,,,,,,,
01/12/2012 00:30,33.70,,,,,,,,,,,
01/12/2012 01:00,30.63,,,,,,,,,,,
01/12/2012 01:30,30.79,,,,,,,,,,,
01/12/2012 02:00,30.81,,,,,,,,,,,
01/12/2012 02:30,30.82,,,,,,,,,,,
01/12/2012 03:00,30.82,,,,,,,,,,,
01/12/2012 03:30,30.83,,,,,,,,,,,
01/12/2012 04:00,30.84,,,,,,,,,,,
01/12/2012 04:30,30.86,,,,,,,,,,,
01/12/2012 05:00,30.86,,,,,,,,,,,
01/12/2012 05:30,30.86,,,,,,,,,,,
01/12/2012 06:00,30.85,,,,,,,,,,,
01/12/2012 06:30,30.85,,,,,,,,,,,
01/12/2012 07:00,39.30,,,,,,,,,,,
01/12/2012 07:30,39.64,,,,,,,,,,,
01/12/2012 08:00,39.47,,,,,,,,,,,
01/12/2012 08:30,39.47,,,,,,,,,,,
01/12/2012 09:00,45.70,,,,,,,,,,,
01/12/2012 09:30,46.20,,,,,,,,,,,
01/12/2012 10:00,48.20,,,,,,,,,,,
01/12/2012 10:30,46.20,,,,,,,,,,,
01/12/2012 11:00,45.20,,,,,,,,,,,
01/12/2012 11:30,42.00,,,,,,,,,,,
01/12/2012 12:00,39.47,,,,,,,,,,,
01/12/2012 12:30,39.47,,,,,,,,,,,
01/12/2012 13:00,40.00,,,,,,,,,,,
01/12/2012 13:30,40.00,,,,,,,,,,,
01/12/2012 14:00,40.00,,,,,,,,,,,
01/12/2012 14:30,39.47,,,,,,,,,,,
01/12/2012 15:00,39.47,,,,,,,,,,,
01/12/2012 15:30,39.47,,,,,,,,,,,
01/12/2012 16:00,39.47,,,,,,,,,,,
01/12/2012 16:30,39.47,,,,,,,,,,,
01/12/2012 17:00,47.00,,,,,,,,,,,
01/12/2012 17:30,47.00,,,,,,,,,,,
01/12/2012 18:00,47.00,,,,,,,,,,,
01/12/2012 18:30,52.86,,,,,,,,,,,
01/12/2012 19:00,50.20,,,,,,,,,,,
01/12/2012 19:30,47.00,,,,,,,,,,,
01/12/2012 20:00,45.70,,,,,,,,,,,
01/12/2012 20:30,44.10,,,,,,,,,,,
01/12/2012 21:00,47.70,,,,,,,,,,,
01/12/2012 21:30,42.00,,,,,,,,,,,
01/12/2012 22:00,39.03,,,,,,,,,,,
01/12/2012 22:30,38.98,,,,,,,,,,,
01/12/2012 23:00,39.08,,,,,,,,,,,
01/12/2012 23:30,32.31,,,,,,,,,,,
02/12/2012 00:00,25.23,,,,,,,,,,,
02/12/2012 00:30,25.00,,,,,,,,,,,
02/12/2012 01:00,25.00,,,,,,,,,,,
02/12/2012 01:30,25.00,,,,,,,,,,,
02/12/2012 02:00,25.00,,,,,,,,,,,
02/12/2012 02:30,25.00,,,,,,,,,,,
02/12/2012 03:00,25.00,,,,,,,,,,,
02/12/2012 03:30,25.00,,,,,,,,,,,
02/12/2012 04:00,39.55,,,,,,,,,,,
02/12/2012 04:30,39.55,,,,,,,,,,,
02/12/2012 05:00,39.54,,,,,,,,,,,
02/12/2012 05:30,39.52,,,,,,,,,,,
02/12/2012 06:00,39.50,,,,,,,,,,,
02/12/2012 06:30,39.48,,,,,,,,,,,
02/12/2012 07:00,39.47,,,,,,,,,,,
02/12/2012 07:30,39.47,,,,,,,,,,,
02/12/2012 08:00,55.48,,,,,,,,,,,
02/12/2012 08:30,55.48,,,,,,,,,,,
02/12/2012 09:00,55.48,,,,,,,,,,,
02/12/2012 09:30,55.48,,,,,,,,,,,
02/12/2012 10:00,55.48,,,,,,,,,,,
02/12/2012 10:30,55.48,,,,,,,,,,,
02/12/2012 11:00,55.48,,,,,,,,,,,
02/12/2012 11:30,55.48,,,,,,,,,,,
02/12/2012 12:00,55.48,,,,,,,,,,,
02/12/2012 12:30,55.48,,,,,,,,,,,
02/12/2012 13:00,55.48,,,,,,,,,,,
02/12/2012 13:30,55.48,,,,,,,,,,,
02/12/2012 14:00,56.24,,,,,,,,,,,
02/12/2012 14:30,56.22,,,,,,,,,,,
02/12/2012 15:00,59.01,,,,,,,,,,,
02/12/2012 15:30,59.53,,,,,,,,,,,
02/12/2012 16:00,60.05,,,,,,,,,,,
02/12/2012 16:30,69.75,,,,,,,,,,,
02/12/2012 17:00,78.94,,,,,,,,,,,
02/12/2012 17:30,82.54,,,,,,,,,,,
02/12/2012 18:00,98.58,,,,,,,,,,,
02/12/2012 18:30,109.69,,,,,,,,,,,
02/12/2012 19:00,100.20,,,,,,,,,,,
02/12/2012 19:30,80.94,,,,,,,,,,,
02/12/2012 20:00,76.50,,,,,,,,,,,
02/12/2012 20:30,60.05,,,,,,,,,,,
02/12/2012 21:00,58.17,,,,,,,,,,,
02/12/2012 21:30,55.50,,,,,,,,,,,
02/12/2012 22:00,39.54,,,,,,,,,,,
02/12/2012 22:30,39.54,,,,,,,,,,,
02/12/2012 23:00,39.56,,,,,,,,,,,
02/12/2012 23:30,39.55,,,,,,,,,,,
03/12/2012 00:00,39.51,,,,,,,,,,,
03/12/2012 00:30,40.00,,,,,,,,,,,
03/12/2012 01:00,39.51,,,,,,,,,,,
03/12/2012 01:30,42.00,,,,,,,,,,,
03/12/2012 02:00,42.00,,,,,,,,,,,
03/12/2012 02:30,42.00,,,,,,,,,,,
03/12/2012 03:00,42.00,,,,,,,,,,,
03/12/2012 03:30,42.00,,,,,,,,,,,
03/12/2012 04:00,41.20,,,,,,,,,,,
03/12/2012 04:30,42.00,,,,,,,,,,,
03/12/2012 05:00,43.60,,,,,,,,,,,
03/12/2012 05:30,39.16,,,,,,,,,,,
03/12/2012 06:00,39.00,,,,,,,,,,,
03/12/2012 06:30,43.60,,,,,,,,,,,
03/12/2012 07:00,60.05,,,,,,,,,,,
03/12/2012 07:30,80.94,,,,,,,,,,,
03/12/2012 08:00,78.77,,,,,,,,,,,
03/12/2012 08:30,78.77,,,,,,,,,,,
03/12/2012 09:00,78.77,,,,,,,,,,,
03/12/2012 09:30,78.77,,,,,,,,,,,
03/12/2012 10:00,84.43,,,,,,,,,,,
03/12/2012 10:30,92.12,,,,,,,,,,,
03/12/2012 11:00,98.10,,,,,,,,,,,
03/12/2012 11:30,103.00,,,,,,,,,,,
03/12/2012 12:00,102.39,,,,,,,,,,,
03/12/2012 12:30,104.46,,,,,,,,,,,
03/12/2012 13:00,104.44,,,,,,,,,,,
03/12/2012 13:30,106.19,,,,,,,,,,,
03/12/2012 14:00,106.71,,,,,,,,,,,
03/12/2012 14:30,109.94,,,,,,,,,,,
03/12/2012 15:00,113.12,,,,,,,,,,,
03/12/2012 15:30,118.47,,,,,,,,,,,
03/12/2012 16:00,117.77,,,,,,,,,,,
03/12/2012 16:30,118.71,,,,,,,,,,,
03/12/2012 17:00,116.24,,,,,,,,,,,
03/12/2012 17:30,114.52,,,,,,,,,,,
03/12/2012 18:00,107.45,,,,,,,,,,,
03/12/2012 18:30,108.25,,,,,,,,,,,
03/12/2012 19:00,110.60,,,,,,,,,,,
03/12/2012 19:30,111.50,,,,,,,,,,,
03/12/2012 20:00,104.14,,,,,,,,,,,
03/12/2012 20:30,92.18,,,,,,,,,,,
03/12/2012 21:00,77.15,,,,,,,,,,,
03/12/2012 21:30,77.15,,,,,,,,,,,
03/12/2012 22:00,58.17,,,,,,,,,,,
03/12/2012 22:30,46.00,,,,,,,,,,,
03/12/2012 23:00,65.34,,,,,,,,,,,
03/12/2012 23:30,49.00,,,,,,,,,,,
04/12/2012 00:00,49.00,,,,,,,,,,,
04/12/2012 00:30,49.00,,,,,,,,,,,
04/12/2012 01:00,49.00,,,,,,,,,,,
04/12/2012 01:30,49.00,,,,,,,,,,,
04/12/2012 02:00,49.00,,,,,,,,,,,
04/12/2012 02:30,49.00,,,,,,,,,,,
04/12/2012 03:00,49.00,,,,,,,,,,,
04/12/2012 03:30,46.00,,,,,,,,,,,
04/12/2012 04:00,48.60,,,,,,,,,,,
04/12/2012 04:30,49.00,,,,,,,,,,,
04/12/2012 05:00,65.60,,,,,,,,,,,
04/12/2012 05:30,64.28,,,,,,,,,,,
04/12/2012 06:00,63.77,,,,,,,,,,,
04/12/2012 06:30,58.17,,,,,,,,,,,
04/12/2012 07:00,63.41,,,,,,,,,,,
04/12/2012 07:30,64.34,,,,,,,,,,,
04/12/2012 08:00,85.00,,,,,,,,,,,
04/12/2012 08:30,88.89,,,,,,,,,,,
04/12/2012 09:00,100.32,,,,,,,,,,,
04/12/2012 09:30,106.81,,,,,,,,,,,
04/12/2012 10:00,112.28,,,,,,,,,,,
04/12/2012 10:30,105.95,,,,,,,,,,,
04/12/2012 11:00,104.81,,,,,,,,,,,
04/12/2012 11:30,103.34,,,,,,,,,,,
04/12/2012 12:00,104.81,,,,,,,,,,,
04/12/2012 12:30,100.87,,,,,,,,,,,
04/12/2012 13:00,102.10,,,,,,,,,,,
04/12/2012 13:30,104.81,,,,,,,,,,,
04/12/2012 14:00,81.00,,,,,,,,,,,
04/12/2012 14:30,81.00,,,,,,,,,,,
04/12/2012 15:00,81.00,,,,,,,,,,,
04/12/2012 15:30,80.12,,,,,,,,,,,
04/12/2012 16:00,101.00,,,,,,,,,,,
04/12/2012 16:30,101.00,,,,,,,,,,,
04/12/2012 17:00,82.53,,,,,,,,,,,
04/12/2012 17:30,84.15,,,,,,,,,,,
04/12/2012 18:00,85.32,,,,,,,,,,,
04/12/2012 18:30,83.27,,,,,,,,,,,
04/12/2012 19:00,80.00,,,,,,,,,,,
04/12/2012 19:30,101.00,,,,,,,,,,,
04/12/2012 20:00,103.69,,,,,,,,,,,
04/12/2012 20:30,119.50,,,,,,,,,,,
04/12/2012 21:00,119.50,,,,,,,,,,,
04/12/2012 21:30,92.53,,,,,,,,,,,
04/12/2012 22:00,71.34,,,,,,,,,,,
04/12/2012 22:30,78.66,,,,,,,,,,,
04/12/2012 23:00,71.46,,,,,,,,,,,
04/12/2012 23:30,65.91,,,,,,,,,,,
05/12/2012 00:00,66.60,,,,,,,,,,,
05/12/2012 00:30,66.48,,,,,,,,,,,
05/12/2012 01:00,66.57,,,,,,,,,,,
05/12/2012 01:30,66.62,,,,,,,,,,,
05/12/2012 02:00,66.71,,,,,,,,,,,
05/12/2012 02:30,66.81,,,,,,,,,,,
05/12/2012 03:00,66.91,,,,,,,,,,,
05/12/2012 03:30,66.98,,,,,,,,,,,
05/12/2012 04:00,67.04,,,,,,,,,,,
05/12/2012 04:30,67.17,,,,,,,,,,,
05/12/2012 05:00,67.41,,,,,,,,,,,
05/12/2012 05:30,66.85,,,,,,,,,,,
05/12/2012 06:00,68.64,,,,,,,,,,,
05/12/2012 06:30,64.76,,,,,,,,,,,
05/12/2012 07:00,81.00,,,,,,,,,,,
05/12/2012 07:30,85.00,,,,,,,,,,,
05/12/2012 08:00,80.00,,,,,,,,,,,
05/12/2012 08:30,83.24,,,,,,,,,,,
05/12/2012 09:00,85.00,,,,,,,,,,,
05/12/2012 09:30,85.00,,,,,,,,,,,
05/12/2012 10:00,85.00,,,,,,,,,,,
05/12/2012 10:30,85.00,,,,,,,,,,,
05/12/2012 11:00,85.00,,,,,,,,,,,
05/12/2012 11:30,85.00,,,,,,,,,,,
05/12/2012 12:00,85.00,,,,,,,,,,,
05/12/2012 12:30,85.00,,,,,,,,,,,
05/12/2012 13:00,76.31,,,,,,,,,,,
05/12/2012 13:30,84.06,,,,,,,,,,,
05/12/2012 14:00,91.70,,,,,,,,,,,
05/12/2012 14:30,96.12,,,,,,,,,,,
05/12/2012 15:00,102.14,,,,,,,,,,,
05/12/2012 15:30,102.01,,,,,,,,,,,
